date,T2M,T2MDEW,T2MWET,TS,T2M_RANGE,T2M_MAX,T2M_MIN,QV2M,RH2M,PRECTOTCORR,PS,WS10M_RANGE,WS10M,WD10M,WS10M_MAX,WS10M_MIN
2022-07-25,27.02,24.66,25.84,26.93,3.43,28.83,25.4,19.4,87.2,13.61,100.69,2.06,2.08,166.7,3.04,0.98
2022-07-26,28.0,24.66,26.33,28.53,6.8,31.42,24.62,19.39,82.72,5.84,100.72,1.73,1.53,202.8,2.67,0.94
2022-07-27,28.56,25.47,27.01,29.06,6.49,31.82,25.33,20.38,83.98,2.91,100.6,1.85,1.95,235.3,3.15,1.3
2022-07-28,28.2,25.49,26.84,28.38,5.37,31.51,26.14,20.4,85.73,8.97,100.61,1.66,2.05,235.9,2.78,1.12
2022-07-29,27.84,24.59,26.22,27.92,5.0,30.62,25.62,19.37,83.11,10.41,100.51,1.38,2.14,179.3,2.8,1.42
2022-07-30,29.11,26.5,27.8,29.27,6.52,32.63,26.11,21.75,86.48,4.74,100.29,1.69,2.9,209.7,3.74,2.05
2022-07-31,28.41,26.15,27.28,28.43,4.34,30.87,26.53,21.34,87.97,8.34,100.13,2.54,3.83,185.8,4.87,2.33
2022-08-01,29.03,26.82,27.92,29.15,5.34,31.89,26.55,22.2,88.28,19.94,100.12,2.22,2.87,188.3,3.89,1.67
2022-08-02,29.49,26.69,28.09,29.7,6.03,32.67,26.64,22.04,85.52,9.14,100.1,1.65,1.95,184.4,3.07,1.42
2022-08-03,28.21,26.15,27.18,28.27,3.98,30.23,26.25,21.3,88.84,7.09,100.28,1.06,1.78,182.4,2.31,1.25
2022-08-04,28.95,25.93,27.44,29.31,6.67,32.43,25.76,21.02,84.51,18.46,100.28,1.74,2.12,160.0,2.99,1.25
2022-08-05,29.25,26.75,28.0,29.65,5.88,32.54,26.66,22.11,86.92,12.77,100.08,1.85,2.5,158.0,3.65,1.8
2022-08-06,28.64,26.49,27.56,28.98,5.31,31.66,26.35,21.81,88.57,26.35,99.93,1.75,2.41,153.0,3.19,1.44
2022-08-07,29.65,26.62,28.13,29.91,7.0,33.08,26.08,22.01,84.46,13.73,99.83,2.38,2.18,130.0,3.45,1.07
2022-08-08,28.03,26.34,27.19,28.09,3.76,29.97,26.21,21.64,90.62,7.72,99.81,6.35,4.25,137.4,7.33,0.98
2022-08-09,28.17,26.06,27.11,28.36,6.45,31.82,25.37,21.27,88.7,3.41,99.87,4.59,4.49,119.7,7.4,2.81
2022-08-10,27.58,25.93,26.76,27.59,4.31,29.97,25.66,21.1,90.86,1.53,99.91,2.88,5.75,117.2,7.3,4.42
2022-08-11,28.05,26.06,27.05,28.12,5.59,31.17,25.58,21.23,89.26,1.85,100.04,6.32,5.46,128.5,8.53,2.21
2022-08-12,28.87,26.03,27.45,29.33,7.43,32.74,25.31,21.22,85.36,1.0,99.95,2.48,2.18,156.9,3.8,1.32
2022-08-13,27.85,26.25,27.05,27.96,4.91,30.87,25.96,21.5,91.16,9.62,99.89,3.76,4.46,133.5,6.19,2.43
2022-08-14,27.63,25.62,26.62,27.66,5.02,30.71,25.69,20.64,89.06,17.9,100.25,5.94,7.33,124.2,10.35,4.41
2022-08-15,28.22,26.09,27.16,28.39,6.66,32.05,25.39,21.17,88.7,13.41,100.53,3.24,4.37,146.4,5.73,2.49
2022-08-16,28.96,26.13,27.55,29.38,7.0,32.55,25.55,21.25,85.46,3.77,100.42,0.97,2.19,216.7,2.73,1.76
2022-08-17,29.78,26.32,28.05,29.97,6.86,32.92,26.06,21.53,82.43,4.45,100.16,1.38,1.61,255.8,2.47,1.09
2022-08-18,30.37,26.79,28.58,30.06,5.94,33.25,27.31,22.24,81.56,3.89,99.84,4.43,1.96,58.0,5.15,0.72
2022-08-19,28.55,25.93,27.24,28.8,6.63,31.92,25.29,21.09,86.25,13.6,99.98,3.09,4.84,124.3,5.85,2.76
2022-08-20,28.07,25.77,26.92,28.27,6.15,31.77,25.62,20.83,87.84,21.35,100.17,3.77,5.11,133.1,6.65,2.88
2022-08-21,28.27,25.94,27.1,28.66,6.45,31.84,25.39,21.06,87.7,10.25,100.13,1.73,3.01,149.2,3.9,2.17
2022-08-22,28.96,26.19,27.57,29.4,6.55,32.52,25.97,21.39,85.66,1.68,100.07,0.9,2.12,186.5,2.64,1.74
2022-08-23,28.23,26.14,27.18,28.37,5.79,31.6,25.81,21.28,88.81,22.87,100.28,3.31,3.26,162.5,4.98,1.67
2022-08-24,27.91,25.59,26.75,28.23,6.13,31.61,25.48,20.55,87.84,5.51,100.47,3.58,4.01,147.7,5.94,2.36
2022-08-25,28.35,25.18,26.77,28.88,7.78,32.46,24.68,20.08,83.87,3.85,100.35,0.62,1.95,190.6,2.27,1.65
2022-08-26,28.61,26.14,27.37,28.93,6.39,32.51,26.12,21.31,87.04,0.85,100.17,1.77,2.99,228.5,3.84,2.07
2022-08-27,27.63,25.9,26.76,27.64,4.03,29.81,25.78,20.99,90.49,3.54,100.2,2.4,3.72,183.9,4.84,2.44
2022-08-28,27.88,25.63,26.76,28.1,5.48,31.06,25.58,20.61,88.09,6.99,100.47,2.23,3.88,166.6,4.64,2.41
2022-08-29,28.54,25.66,27.1,28.96,7.38,32.46,25.08,20.6,85.25,2.98,100.67,1.52,2.56,187.5,3.41,1.89
2022-08-30,29.07,25.16,27.11,29.12,6.73,32.56,25.83,19.99,80.51,6.41,100.69,2.16,2.34,246.8,3.36,1.2
2022-08-31,28.73,26.02,27.37,29.0,6.62,32.24,25.62,21.09,85.88,2.43,100.5,1.9,2.57,204.0,3.39,1.49
2022-09-01,27.33,24.9,26.11,27.48,3.78,29.49,25.71,19.7,86.93,9.67,100.63,2.81,2.07,185.9,3.55,0.74
2022-09-02,28.0,25.74,26.87,28.16,5.46,31.03,25.57,20.7,87.9,10.08,100.63,2.47,2.73,205.4,4.05,1.58
2022-09-03,28.88,26.67,27.77,29.02,6.12,32.14,26.02,21.97,88.34,23.78,100.32,2.63,3.87,208.2,5.08,2.45
2022-09-04,28.84,26.87,27.85,28.87,4.91,31.77,26.86,22.22,89.39,28.11,100.3,2.39,3.85,208.0,4.79,2.4
2022-09-05,28.46,26.69,27.57,28.43,4.02,30.89,26.87,21.96,90.41,12.91,100.39,1.06,2.97,187.1,3.48,2.42
2022-09-06,28.53,25.92,27.22,28.6,5.1,31.45,26.35,20.96,86.38,15.83,100.5,1.71,1.45,193.3,2.16,0.45
2022-09-07,28.6,25.67,27.13,28.5,6.03,31.47,25.44,20.62,84.5,8.98,100.61,2.05,1.38,95.7,2.73,0.68
2022-09-08,30.22,26.28,28.25,29.94,7.46,33.68,26.22,21.4,80.01,4.29,100.63,2.71,1.42,23.7,2.8,0.09
2022-09-09,28.83,26.21,27.52,28.94,4.92,31.77,26.85,21.31,86.09,16.36,100.61,2.38,1.45,215.0,3.08,0.7
2022-09-10,27.42,25.74,26.58,27.52,3.29,29.41,26.12,20.71,90.69,9.86,100.61,1.86,3.64,155.7,4.72,2.86
2022-09-11,27.18,25.36,26.27,27.23,3.72,29.59,25.87,20.27,90.13,19.42,100.51,2.69,4.08,139.6,5.36,2.67
2022-09-12,26.91,25.92,26.42,26.83,2.69,28.44,25.75,20.97,94.28,14.13,100.45,3.6,4.23,145.5,6.04,2.44
2022-09-13,27.1,26.07,26.59,26.96,3.34,29.12,25.78,21.14,94.06,39.0,100.56,3.94,3.96,186.3,6.55,2.61
2022-09-14,27.36,25.48,26.42,27.45,4.89,30.05,25.16,20.37,89.83,44.14,100.71,1.89,3.21,192.1,4.13,2.24
2022-09-15,27.74,25.93,26.83,27.82,5.39,30.71,25.32,20.98,90.18,25.95,100.47,2.56,3.44,205.3,4.69,2.13
2022-09-16,27.88,25.89,26.88,28.02,5.33,30.8,25.47,20.99,89.32,12.38,100.17,3.23,2.38,223.0,4.45,1.22
2022-09-17,28.5,25.84,27.17,28.56,7.0,32.43,25.43,20.92,86.38,1.94,100.2,1.5,2.53,188.4,3.28,1.78
2022-09-18,28.82,26.39,27.61,29.13,6.41,32.18,25.77,21.61,87.36,1.67,100.27,2.26,2.23,170.9,3.57,1.31
2022-09-19,27.99,25.99,26.99,28.04,5.48,31.45,25.97,21.08,89.28,15.07,100.42,2.06,3.32,152.8,4.49,2.43
2022-09-20,27.81,25.92,26.87,27.88,5.53,31.13,25.6,20.97,89.77,3.16,100.44,3.76,4.71,137.0,6.45,2.69
2022-09-21,27.69,25.92,26.8,27.73,5.14,30.55,25.41,20.95,90.34,3.35,100.49,2.58,3.98,152.9,5.42,2.84
2022-09-22,27.66,25.91,26.78,27.72,5.11,30.47,25.36,20.94,90.49,3.27,100.51,1.86,3.03,165.3,4.0,2.14
2022-09-23,27.68,25.63,26.66,27.79,5.28,30.51,25.23,20.59,88.96,2.46,100.51,1.23,2.47,193.3,3.15,1.92
2022-09-24,27.33,25.51,26.42,27.39,4.52,29.88,25.36,20.45,90.0,2.58,100.46,1.37,2.17,182.8,2.76,1.39
2022-09-25,27.98,24.95,26.47,27.85,6.7,31.11,24.41,19.78,84.21,6.24,100.53,1.96,1.42,141.9,2.23,0.27
2022-09-26,27.95,25.47,26.71,28.16,5.89,31.3,25.41,20.4,86.78,3.49,100.56,2.95,2.09,189.8,3.78,0.83
2022-09-27,27.39,25.72,26.56,27.55,4.9,30.1,25.2,20.73,90.77,13.3,100.44,1.53,2.3,245.7,3.05,1.52
2022-09-28,26.89,23.82,25.36,26.6,4.11,29.01,24.9,18.52,83.81,3.33,100.39,3.62,1.78,19.5,3.68,0.06
2022-09-29,28.33,24.62,26.47,28.07,7.69,32.05,24.36,19.44,80.72,1.33,100.35,1.46,1.43,353.2,2.11,0.65
2022-09-30,29.05,24.93,26.99,28.87,9.34,33.63,24.29,19.82,79.61,0.71,100.28,2.25,1.86,336.4,2.93,0.68
2022-10-01,29.24,25.82,27.53,29.06,7.23,32.86,25.63,20.91,82.48,7.12,100.19,1.54,1.45,46.7,2.26,0.72
2022-10-02,27.34,26.1,26.72,27.3,3.1,29.01,25.91,21.26,92.94,34.93,100.18,2.81,1.93,103.5,3.33,0.52
2022-10-03,26.62,25.69,26.16,26.52,2.35,27.89,25.54,20.68,94.55,21.14,100.44,3.56,2.0,142.2,3.6,0.04
2022-10-04,27.59,25.56,26.58,27.48,5.16,30.43,25.27,20.45,88.91,12.19,100.78,2.83,2.48,140.6,3.95,1.12
2022-10-05,27.44,25.48,26.46,27.47,5.53,30.23,24.7,20.34,89.32,10.22,100.88,0.97,1.99,164.5,2.34,1.37
2022-10-06,27.48,25.42,26.45,27.52,5.87,30.69,24.82,20.25,88.98,2.15,100.92,1.75,2.46,187.6,3.46,1.71
2022-10-07,28.02,24.21,26.12,28.2,7.17,31.84,24.67,18.85,80.96,2.09,100.87,2.46,1.22,200.7,2.65,0.19
2022-10-08,27.8,24.8,26.3,27.84,6.29,31.02,24.73,19.52,84.24,1.41,100.89,1.52,1.58,254.3,2.25,0.73
2022-10-09,27.24,25.26,26.25,27.3,5.62,30.22,24.6,20.05,89.28,6.19,101.03,0.89,2.08,209.4,2.44,1.55
2022-10-10,27.11,25.26,26.18,27.23,5.05,29.93,24.88,20.02,89.91,7.11,101.06,1.78,2.25,209.4,3.2,1.42
2022-10-11,27.08,25.57,26.33,27.07,5.44,30.31,24.87,20.45,91.66,12.47,100.89,2.28,3.06,197.4,4.37,2.09
2022-10-12,26.47,25.1,25.79,26.43,3.22,28.32,25.1,19.86,92.3,8.18,100.92,1.22,2.37,199.1,2.86,1.64
2022-10-13,26.74,24.72,25.73,26.96,5.56,29.8,24.24,19.42,89.07,8.06,100.92,1.0,2.17,195.6,2.79,1.79
2022-10-14,27.22,24.66,25.94,27.42,5.54,30.19,24.65,19.35,86.33,11.08,100.85,0.86,1.31,254.0,1.78,0.92
2022-10-15,26.5,23.89,25.2,26.66,7.25,30.45,23.2,18.5,86.21,1.38,100.82,1.34,2.45,351.9,2.99,1.65
2022-10-16,26.31,23.3,24.81,26.45,9.93,31.67,21.74,17.86,84.44,2.1,100.97,2.23,2.43,339.2,3.57,1.34
2022-10-17,26.94,23.75,25.35,27.07,9.49,31.97,22.48,18.32,83.76,1.04,100.98,2.06,2.06,306.9,3.11,1.05
2022-10-18,27.14,23.6,25.37,27.0,7.89,31.24,23.35,18.15,81.99,0.46,100.93,2.23,1.44,312.8,2.55,0.32
2022-10-19,26.32,23.13,24.72,26.3,7.66,30.1,22.44,17.63,83.33,0.13,100.93,2.25,1.9,351.7,3.04,0.79
2022-10-20,26.32,23.21,24.76,26.35,8.53,31.14,22.61,17.7,83.97,0.04,101.03,1.24,2.61,356.1,3.09,1.85
2022-10-21,26.47,23.27,24.87,26.25,9.07,30.99,21.92,17.76,83.4,0.0,101.14,2.1,2.27,11.2,3.27,1.17
2022-10-22,26.47,22.89,24.68,26.15,8.98,31.24,22.26,17.36,81.42,0.0,101.14,1.6,2.45,35.2,3.4,1.8
2022-10-23,24.71,22.92,23.81,24.71,4.85,27.2,22.35,17.41,89.84,14.51,101.03,1.84,2.3,68.2,3.41,1.57
2022-10-24,22.86,21.96,22.41,22.79,2.68,23.74,21.06,16.49,94.57,144.77,100.47,6.14,6.69,51.9,9.35,3.21
2022-10-25,23.39,21.08,22.24,23.21,6.69,27.09,20.4,15.62,87.14,12.64,100.54,5.73,4.23,279.5,6.5,0.77
2022-10-26,24.3,20.87,22.58,23.78,8.31,28.25,19.94,15.32,81.75,3.6,101.18,1.85,1.61,180.1,2.56,0.71
2022-10-27,24.19,19.73,21.96,23.43,8.76,28.83,20.07,14.26,77.0,0.0,101.15,1.21,2.03,31.4,2.6,1.39
2022-10-28,23.56,18.6,21.08,22.69,10.38,28.62,18.24,13.32,74.74,0.0,101.07,1.54,1.7,355.8,2.3,0.76
2022-10-29,24.31,19.0,21.65,23.19,9.51,28.86,19.35,13.65,73.48,0.08,101.06,1.59,1.27,13.6,1.84,0.25
2022-10-30,25.13,21.35,23.24,24.9,9.62,30.1,20.48,15.91,80.15,2.99,101.02,2.11,1.41,349.0,2.19,0.08
2022-10-31,26.1,23.12,24.61,26.17,8.61,30.59,21.98,17.62,84.25,0.04,101.08,0.8,1.48,354.8,2.02,1.22
2022-11-01,25.91,22.72,24.32,25.81,8.66,30.39,21.73,17.17,83.41,0.0,101.12,2.23,1.93,10.6,3.09,0.86
2022-11-02,25.4,22.61,24.0,25.63,7.72,29.65,21.93,17.07,85.2,0.0,100.98,0.69,2.08,312.9,2.32,1.63
2022-11-03,24.22,20.99,22.6,24.25,7.16,28.11,20.95,15.45,83.06,0.0,101.0,1.33,2.04,307.5,2.61,1.28
2022-11-04,24.06,19.31,21.68,23.23,9.85,28.84,18.99,13.91,75.7,0.0,101.19,2.27,1.26,327.3,2.49,0.22
2022-11-05,25.5,20.22,22.86,24.16,9.52,29.99,20.47,14.72,73.19,0.02,101.33,1.43,0.96,149.2,1.66,0.23
2022-11-06,25.32,20.1,22.71,24.12,7.9,29.63,21.73,14.58,73.59,3.08,101.32,1.21,1.05,210.9,1.53,0.32
2022-11-07,24.42,18.59,21.51,23.08,8.45,28.73,20.28,13.27,70.98,0.01,101.28,0.86,1.06,192.2,1.43,0.57
2022-11-08,23.92,17.78,20.85,22.31,9.79,28.59,18.8,12.6,69.41,0.0,101.29,0.95,1.11,101.6,1.61,0.66
2022-11-09,23.25,18.48,20.86,22.36,9.1,27.95,18.85,13.17,75.47,0.0,101.31,1.63,1.41,48.4,2.14,0.51
2022-11-10,23.2,18.05,20.62,22.44,9.67,27.8,18.13,12.82,74.32,0.0,101.3,1.75,1.36,46.8,2.23,0.48
2022-11-11,22.92,18.28,20.6,22.38,10.57,28.04,17.47,13.0,76.38,0.0,101.27,1.16,1.64,22.7,2.2,1.04
2022-11-12,23.37,18.83,21.1,22.42,9.33,28.17,18.84,13.48,76.38,0.0,101.2,1.46,1.61,359.6,2.5,1.04
2022-11-13,21.5,18.03,19.76,21.02,9.21,26.42,17.21,12.81,81.52,0.0,101.23,1.09,2.31,1.5,2.84,1.75
2022-11-14,21.61,16.74,19.17,20.62,11.2,26.96,15.76,11.82,75.01,0.04,101.23,2.06,1.63,7.5,2.63,0.57
2022-11-15,22.34,17.48,19.91,20.96,9.8,26.93,17.13,12.38,74.78,0.0,101.17,1.27,1.1,32.7,1.75,0.48
2022-11-16,22.38,18.19,20.29,21.5,9.67,27.17,17.5,12.97,77.89,0.0,101.06,0.85,1.29,8.7,1.82,0.97
2022-11-17,22.01,17.88,19.94,21.11,10.66,27.38,16.72,12.72,78.69,0.0,101.06,1.0,1.86,4.9,2.34,1.34
2022-11-18,21.05,16.71,18.88,20.01,10.62,26.24,15.62,11.78,77.25,0.0,101.21,1.22,2.04,4.9,2.73,1.51
2022-11-19,21.0,16.51,18.75,19.73,11.76,26.75,14.99,11.66,76.69,0.0,101.17,1.33,1.87,17.8,2.62,1.29
2022-11-20,22.2,17.17,19.69,21.12,12.56,28.23,15.67,12.19,74.56,0.07,101.03,1.45,1.63,357.9,2.14,0.69
2022-11-21,20.78,17.37,19.08,20.62,10.83,26.84,16.01,12.34,81.95,0.92,100.97,1.2,2.39,321.4,2.89,1.69
2022-11-22,19.88,16.77,18.32,19.61,11.96,26.37,14.41,11.85,83.44,0.0,101.04,1.0,2.56,323.2,2.95,1.95
2022-11-23,19.97,17.49,18.73,19.81,11.07,26.14,15.07,12.4,85.49,0.0,101.06,0.92,2.55,329.8,2.95,2.03
2022-11-24,20.46,17.33,18.9,20.14,12.43,26.97,14.54,12.3,83.27,0.0,101.08,1.36,2.27,342.4,2.92,1.56
2022-11-25,21.69,17.51,19.6,20.62,11.84,27.68,15.84,12.41,78.53,0.0,101.16,0.89,1.51,16.0,1.98,1.09
2022-11-26,21.86,16.75,19.31,20.36,11.1,27.29,16.19,11.84,74.1,0.0,101.01,1.46,1.04,13.8,1.58,0.12
2022-11-27,21.65,16.38,19.02,20.19,10.85,26.76,15.91,11.59,73.29,0.0,100.86,1.15,1.16,45.8,1.71,0.56
2022-11-28,21.21,16.8,19.01,20.43,12.06,27.32,15.26,11.9,77.4,0.0,100.95,2.09,1.67,16.1,2.48,0.39
2022-11-29,22.29,17.64,19.97,21.94,12.21,28.98,16.77,12.56,76.56,0.0,101.07,2.18,1.86,339.3,2.41,0.23
2022-11-30,22.14,18.04,20.09,21.94,10.54,28.54,18.0,12.88,78.74,0.0,101.15,2.53,2.08,308.6,2.82,0.29
2022-12-01,20.71,17.15,18.93,20.5,12.61,27.69,15.08,12.13,81.91,0.0,101.11,1.0,2.5,314.9,3.04,2.04
2022-12-02,20.22,17.33,18.78,20.2,11.97,26.86,14.89,12.26,84.02,0.0,101.11,0.98,2.66,322.2,3.04,2.06
2022-12-03,20.18,16.7,18.44,20.01,11.89,26.33,14.44,11.77,81.1,0.0,101.14,1.74,2.09,320.9,2.86,1.12
2022-12-04,20.46,16.06,18.26,19.95,12.24,26.77,14.53,11.3,77.46,0.0,101.19,1.66,1.67,351.3,2.62,0.96
2022-12-05,20.51,16.73,18.62,20.02,12.37,27.03,14.66,11.8,80.45,0.0,101.26,1.54,1.92,330.3,2.75,1.21
2022-12-06,20.27,16.87,18.57,20.33,12.07,26.79,14.72,11.9,81.58,0.0,101.14,1.78,2.17,318.4,2.95,1.17
2022-12-07,19.7,16.4,18.05,19.88,11.71,26.17,14.46,11.54,82.31,0.0,101.14,2.2,2.29,331.8,2.98,0.78
2022-12-08,20.11,16.06,18.09,19.8,11.92,26.29,14.37,11.3,78.79,0.0,101.16,2.04,2.05,3.7,2.87,0.83
2022-12-09,20.49,14.96,17.72,19.23,10.1,25.46,15.36,10.54,72.31,0.0,101.15,1.67,0.87,48.6,1.8,0.13
2022-12-10,20.73,14.54,17.64,19.36,10.79,26.13,15.34,10.26,68.68,0.0,101.15,2.06,1.31,16.2,2.4,0.34
2022-12-11,19.89,15.27,17.58,19.19,11.46,26.36,14.9,10.75,76.13,0.0,101.19,2.12,1.93,339.5,2.7,0.58
2022-12-12,19.27,14.81,17.04,18.56,11.57,25.55,13.98,10.42,77.3,0.0,101.17,1.63,2.0,348.2,2.68,1.05
2022-12-13,19.25,14.66,16.96,18.29,11.41,24.98,13.57,10.32,76.24,0.0,101.19,1.06,1.68,4.4,2.17,1.11
2022-12-14,19.51,15.02,17.26,18.25,11.11,24.99,13.88,10.56,76.53,0.0,101.21,1.16,1.48,13.1,1.94,0.78
2022-12-15,18.71,14.06,16.38,17.9,11.65,25.14,13.49,9.94,76.25,0.0,101.12,1.7,1.92,340.0,2.42,0.72
2022-12-16,17.6,13.28,15.44,17.1,11.97,24.53,12.56,9.44,77.78,0.0,101.12,1.86,2.2,349.9,2.91,1.05
2022-12-17,18.72,13.86,16.29,17.98,12.85,25.33,12.48,9.82,75.04,0.0,101.21,2.12,1.71,358.0,2.83,0.71
2022-12-18,19.58,13.66,16.62,17.99,11.51,25.23,13.72,9.68,71.02,0.0,101.22,1.64,0.96,72.9,1.72,0.08
2022-12-19,20.02,13.38,16.7,18.28,10.24,25.61,15.37,9.52,66.7,0.0,101.07,1.4,1.09,294.0,1.6,0.2
2022-12-20,19.99,14.68,17.34,18.97,11.03,25.79,14.76,10.35,72.95,0.0,101.06,1.86,1.14,340.6,2.14,0.28
2022-12-21,19.0,14.99,16.99,18.74,11.09,25.28,14.19,10.55,79.27,0.0,101.12,1.25,2.02,352.9,2.71,1.46
2022-12-22,19.14,14.2,16.67,18.6,11.88,25.8,13.92,10.02,74.99,0.0,101.08,1.1,1.85,335.7,2.44,1.34
2022-12-23,18.33,11.77,15.05,17.64,13.13,25.64,12.51,8.57,69.09,0.0,101.15,1.81,2.38,349.7,3.19,1.38
2022-12-24,18.68,10.65,14.67,17.34,13.04,25.5,12.46,7.94,61.47,0.0,101.18,2.37,1.4,356.5,2.64,0.27
2022-12-25,19.74,12.76,16.25,18.34,10.39,25.26,14.87,9.15,64.87,0.08,101.29,1.7,1.49,130.9,2.34,0.64
2022-12-26,20.57,15.39,17.98,19.68,11.22,26.58,15.36,10.83,73.14,0.31,101.42,1.99,1.5,150.2,2.2,0.21
2022-12-27,20.57,16.89,18.73,20.15,9.48,25.9,16.42,11.9,80.49,6.78,101.33,2.76,1.98,253.9,3.36,0.6
2022-12-28,18.13,14.39,16.26,18.26,11.0,24.01,13.01,10.19,80.16,0.97,101.49,2.44,2.39,0.4,3.29,0.85
2022-12-29,15.79,9.91,12.85,15.75,13.41,23.38,9.97,7.52,70.79,0.0,101.67,1.84,2.5,327.7,3.14,1.3
2022-12-30,16.84,10.37,13.61,15.68,10.88,22.75,11.87,7.74,67.63,0.0,101.71,1.85,1.29,346.1,2.14,0.29
2022-12-31,16.94,11.08,14.01,16.11,12.54,23.08,10.54,8.11,70.37,0.0,101.69,1.82,1.59,40.6,2.44,0.62
2023-01-01,16.74,11.67,14.2,16.12,11.83,23.21,11.38,8.43,73.99,0.0,101.78,0.98,2.06,19.5,2.52,1.54
2023-01-02,17.14,11.71,14.43,16.52,12.34,23.72,11.38,8.46,72.81,0.0,101.77,1.47,2.01,7.0,2.56,1.09
2023-01-03,16.93,12.37,14.65,16.66,12.06,23.97,11.91,8.83,77.01,0.0,101.75,1.15,2.31,342.6,2.95,1.8
2023-01-04,15.86,12.27,14.07,15.94,12.55,23.04,10.49,8.77,80.78,0.0,101.72,1.4,2.81,336.5,3.4,2.0
2023-01-05,15.93,11.93,13.93,16.18,14.1,23.89,9.79,8.57,78.54,0.0,101.78,0.9,3.01,334.5,3.41,2.51
2023-01-06,16.3,12.13,14.22,16.55,14.86,24.64,9.78,8.7,78.24,0.03,101.75,2.41,3.11,323.6,4.39,1.98
2023-01-07,17.1,13.26,15.18,17.52,14.88,25.15,10.27,9.4,79.76,0.0,101.59,2.2,2.33,332.8,3.13,0.93
2023-01-08,17.98,13.05,15.52,18.24,15.6,26.41,10.81,9.27,75.84,0.0,101.52,2.04,1.94,336.2,2.81,0.77
2023-01-09,18.62,12.92,15.77,18.61,14.88,26.91,12.03,9.18,73.05,0.0,101.59,2.31,2.12,334.4,3.23,0.92
2023-01-10,18.53,12.43,15.48,18.54,14.65,26.95,12.3,8.9,71.19,0.0,101.44,1.28,2.63,317.0,3.22,1.94
2023-01-11,17.0,10.22,13.61,16.93,14.04,24.85,10.81,7.69,67.41,0.0,101.31,1.66,2.52,320.8,3.28,1.62
2023-01-12,16.02,9.42,12.72,15.74,13.55,23.29,9.74,7.3,67.29,0.0,101.15,1.93,2.07,295.0,3.02,1.09
2023-01-13,17.87,9.71,13.79,16.19,14.26,24.83,10.57,7.44,61.69,0.0,101.23,2.12,1.51,148.1,2.5,0.38
2023-01-14,18.62,12.67,15.65,17.68,13.67,25.5,11.83,9.12,69.78,0.0,101.15,2.28,2.02,172.2,2.77,0.49
2023-01-15,18.46,13.1,15.78,17.79,10.49,24.93,14.44,9.36,73.58,0.0,101.17,3.37,2.28,347.7,4.26,0.89
2023-01-16,17.22,11.39,14.3,17.04,12.37,24.16,11.79,8.32,70.39,0.0,101.33,1.23,2.37,9.9,2.91,1.68
2023-01-17,16.37,10.15,13.26,16.65,13.07,23.74,10.67,7.65,69.68,0.0,101.44,1.66,2.48,6.7,3.16,1.5
2023-01-18,15.62,8.03,11.83,15.63,13.08,22.78,9.7,6.62,63.02,0.0,101.63,1.42,2.44,18.5,3.19,1.77
2023-01-19,14.99,6.99,10.99,14.81,13.67,22.55,8.88,6.16,61.4,0.0,101.64,1.56,2.67,345.2,3.53,1.97
2023-01-20,15.66,8.21,11.94,15.04,13.16,23.05,9.89,6.71,63.48,0.0,101.53,1.42,2.03,342.0,2.59,1.17
2023-01-21,17.03,9.99,13.51,16.07,14.39,24.28,9.89,7.57,66.06,9.44,101.38,1.45,1.76,0.3,2.42,0.97
2023-01-22,17.88,10.26,14.07,16.89,14.47,25.16,10.69,7.72,63.02,0.0,101.35,1.52,2.15,30.5,2.84,1.32
2023-01-23,18.58,12.25,15.41,18.22,14.62,25.92,11.3,8.85,68.56,0.0,101.29,2.83,2.1,54.7,3.12,0.29
2023-01-24,19.39,12.81,16.1,19.19,14.95,27.56,12.61,9.13,69.04,0.0,101.32,1.49,2.39,33.9,2.87,1.38
2023-01-25,20.27,13.27,16.77,19.53,14.58,27.68,13.1,9.42,66.98,0.0,101.28,1.95,1.98,17.5,2.68,0.73
2023-01-26,21.03,14.2,17.62,20.71,13.75,28.12,14.37,10.03,66.96,0.0,101.18,1.94,1.82,18.8,2.41,0.47
2023-01-27,21.22,15.26,18.24,20.75,12.61,27.76,15.15,10.72,70.82,0.0,101.22,2.53,1.93,356.1,3.19,0.66
2023-01-28,21.01,15.32,18.16,20.8,12.13,27.69,15.56,10.76,71.98,0.0,101.19,2.52,2.23,338.6,3.26,0.74
2023-01-29,19.89,12.92,16.4,19.96,14.14,27.42,13.28,9.21,68.0,0.0,101.26,1.19,2.44,341.5,2.96,1.77
2023-01-30,20.93,13.55,17.24,20.66,15.43,29.16,13.73,9.61,66.14,0.0,101.33,1.12,2.11,339.5,2.61,1.49
2023-01-31,21.6,15.27,18.44,21.5,12.0,28.29,16.29,10.75,69.72,0.0,101.11,2.12,2.02,305.5,2.99,0.87
2023-02-01,21.06,12.98,17.02,20.83,11.52,27.61,16.09,9.26,61.41,0.0,101.1,3.32,3.14,324.0,5.11,1.79
2023-02-02,18.55,8.8,13.68,18.83,15.54,26.79,11.25,7.03,57.11,0.0,101.25,1.42,3.34,331.3,4.0,2.58
2023-02-03,18.62,10.43,14.52,18.72,15.79,27.23,11.44,7.81,62.69,0.0,101.15,0.77,2.8,312.3,3.04,2.27
2023-02-04,18.95,10.7,14.83,18.68,14.51,26.47,11.96,7.97,61.52,0.0,101.05,1.56,2.56,298.7,3.08,1.52
